Geo Point,Geo Shape,codeunique,nom_long,nom_so_gar,nom_su_gar,id_ref_ZdC,nom_ZdC,id_ref_ZdA,nom_ZdA,idrefliga,idrefligc,res_com,mode_,train,rer,metro,tramway,val,tertrain,terrer,termetro,tertram,terval,exploitant,idf,principal,x,y
"48.88439967613092, 2.360399500808731","{""coordinates"": [2.360399500808731, 48.88439967613092], ""type"": ""Point""}",102055,La Chapelle,,,71434,La Chapelle,43524,La Chapelle,A01535,C01372,METRO 2,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,653095.6696,6865121.4779
"48.88244268994717, 2.337085136498658","{""coordinates"": [2.337085136498658, 48.88244268994717], ""type"": ""Point""}",112073,Pigalle,,,71409,Pigalle,44345,Pigalle,A01535 / A01545,C01372 / C01382,METRO 2 / METRO 12,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,651384.1514,6864917.9745
"48.849064562540384, 2.297916591840311","{""coordinates"": [2.297916591840311, 48.849064562540384], ""type"": ""Point""}",106071,La Motte Picquet-Grenelle,,,71199,La Motte Picquet - Grenelle,43566,La Motte Picquet - Grenelle,A01539 / A01541 / A01543,C01376 / C01378 / C01380,METRO 6 / METRO 8 / METRO 10,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,648478.7415,6861231.437
"48.83173796343587, 2.237436786980606","{""coordinates"": [2.237436786980606, 48.83173796343587], ""type"": ""Point""}",109023,Billancourt,,,71034,Billancourt,42334,Billancourt,A01542,C01379,METRO 9,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,644022.0556,6859346.0848
"48.842412769424165, 2.2596084727525714","{""coordinates"": [2.259608472752571, 48.842412769424165], ""type"": ""Point""}",109029,Exelmans,,,71124,Exelmans,42977,Exelmans,A01542,C01379,METRO 9,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,645660.7071,6860517.5076
"48.88813847667783, 2.249792769009765","{""coordinates"": [2.249792769009765, 48.88813847667783], ""type"": ""Point""}",101079,Esplanade de la Défense,,,71485,Esplanade de La Défense,42962,Esplanade de La Défense,A01534,C01371,METRO 1,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,644988.6344,6865608.5883
"48.87059047707668, 2.348491131078988","{""coordinates"": [2.348491131078988, 48.87059047707668], ""type"": ""Point""}",108047,Bonne Nouvelle,,,71320,Bonne Nouvelle,45100,Bonne Nouvelle,A01541 / A01542,C01378 / C01379,METRO 8 / METRO 9,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,0,652209.7339,6863593.1266
"48.84370073905763, 2.4101095555973178","{""coordinates"": [2.410109555597318, 48.84370073905763], ""type"": ""Point""}",1314,Alexandra David-Néel,,,71632,Alexandra David-Néel / Porte de Saint-Mandé,45215,Alexandra David-Néel,A01193,C01391,TRAM 3a,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RATP,1,1,656707.2179,6860567.6741
"48.80334774755022, 2.37779123068759","{""coordinates"": [2.37779123068759, 48.80334774755022], ""type"": ""Point""}",117076,Germaine Tailleferre,,IVRY-SUR-SEINE,70350,Germaine Tailleferre,479021,Germaine Tailleferre,A02371,C02317,TRAM 9,TRAMWAY,0,0,0,1,0,0,0,0,0,0,KEOLIS,1,0,654300.0286,6856099.0993
"48.90808243688599, 2.3777414811061086","{""coordinates"": [2.377741481106109, 48.90808243688599], ""type"": ""Point""}",117092,Aimé Césaire,,,72491,Aimé Césaire,483901,Aimé Césaire,A01545,C01382,METRO 12,METRO,0,0,1,0,0,0,0,0,0,0,RATP,1,1,654388.149,6867744.7341
"48.84130814593108, 2.06145198461352","{""coordinates"": [2.06145198461352, 48.84130814593108], ""type"": ""Point""}",117099,Noisy-le-Roi,,,64246,Noisy-le-Roi,480939,Noisy-le-Roi,A02373,C02344,TRAM 13,TRAMWAY,0,0,0,1,0,0,0,0,0,0,Transkeo,1,0,631116.6309,6860549.3013
"48.880991439816405, 2.079177394694268","{""coordinates"": [2.079177394694268, 48.880991439816405], ""type"": ""Point""}",117097,Mareil-Marly,,,73602,Mareil-Marly,480943,Mareil-Marly,A02373,C02344,TRAM 13,TRAMWAY,0,0,0,1,0,0,0,0,0,0,Transkeo,1,0,632468.9586,6864946.287
"48.90320461451807, 2.0729714565656727","{""coordinates"": [2.072971456565673, 48.90320461451807], ""type"": ""Point""}",117095,Lisière Pereire,,,64622,Lisière Pereire,480929,Lisière Pereire,A02373,C02344,TRAM 13,TRAMWAY,0,0,0,1,0,0,0,0,0,0,Transkeo,1,0,632042.8483,6867421.5159
"48.79168460513109, 2.2525341241079597","{""coordinates"": [2.25253412410796, 48.79168460513109], ""type"": ""Point""}",1830,Jardin Parisien,,CLAMART,70163,Jardin Parisien,486811,Jardin Parisien,A02527,C02528,TRAM 10,TRAMWAY,0,0,0,1,0,0,0,0,1,0,RD Bièvre,1,0,645088.1245,6854882.1323
"48.76379364499511, 2.2727524032788207","{""coordinates"": [2.272752403278821, 48.76379364499511], ""type"": ""Point""}",1822,Théâtre La Piscine,,CHATENAY-MALABRY,73764,Théâtre La Piscine,486829,Théâtre La Piscine,A02527,C02528,TRAM 10,TRAMWAY,0,0,0,1,0,0,0,0,0,0,RD Bièvre,1,0,646544.8377,6851767.2753
"48.882189136673574, 2.7060141811184195","{""coordinates"": [2.70601418111842, 48.882189136673574], ""type"": ""Point""}",3,Lagny-Thorigny,,,68494,Lagny - Thorigny,427872,Lagny - Thorigny,A01844,C01730,TRAIN P,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,678439.8038,6864725.8416
"48.770778915225435, 2.6902527822010955","{""coordinates"": [2.690252782201096, 48.770778915225435], ""type"": ""Point""}",11,Ozoir-la-Ferrière,,,462934,Ozoir-la-Ferrière,462901,Ozoir-la-Ferrière,A01843,C01729,RER E,RER,1,1,0,0,0,0,0,0,0,0,SNCF,1,0,677235.3132,6852342.4269
"48.950819986641726, 3.1249090221127025","{""coordinates"": [3.124909022112702, 48.950819986641726], ""type"": ""Point""}",20,La Ferté-sous-Jouarre,,,68918,La Ferté-sous-Jouarre,43246,La Ferté-sous-Jouarre,A01844,C01730,TRAIN P,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,709148.4649,6872324.7668
"48.734939295556416, 2.8689558300836873","{""coordinates"": [2.868955830083687, 48.734939295556416], ""type"": ""Point""}",26,Marles-en-Brie,,,67604,Marles-en-Brie,43247,Marles-en-Brie,A01844,C01730,TRAIN P,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,690362.3536,6848320.9528
"48.78949667593998, 2.907387271733687","{""coordinates"": [2.907387271733687, 48.78949667593998], ""type"": ""Point""}",27,Mortcerf,,,67805,Mortcerf,47942,Mortcerf,A01844,C01730,TRAIN P,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,693195.9079,6854382.9476
"48.808653963998374, 2.993109893419177","{""coordinates"": [2.993109893419177, 48.808653963998374], ""type"": ""Point""}",29,Faremoutiers - Pommeuse,,,67917,Faremoutiers - Pommeuse,47199,Faremoutiers - Pommeuse,A01844,C01730,TRAIN P,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,699493.9819,6856509.0652
"48.81379848029293, 3.0429382674072434","{""coordinates"": [3.042938267407243, 48.81379848029293], ""type"": ""Point""}",30,Mouroux,,,67944,Mouroux,47943,Mouroux,A01844,C01730,TRAIN P,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,703153.1292,6857081.9218
"48.34841601241221, 2.0322397734032416","{""coordinates"": [2.032239773403242, 48.34841601241221], ""type"": ""Point""}",193,Monnerville,,,59429,Monnerville,43165,Monnerville,A02179,C01857,TER,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,628301.2007,6805784.2961
"48.58600788984707, 2.2410700781914645","{""coordinates"": [2.241070078191465, 48.58600788984707], ""type"": ""Point""}",196,Arpajon,,,60072,Arpajon,43068,Arpajon,A01840,C01727,RER C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,644026.1784,6832024.3368
"48.57750848941402, 2.192063071468181","{""coordinates"": [2.192063071468181, 48.57750848941402], ""type"": ""Point""}",198,Breuillet,Bruyères-Le-Châtel,,60028,Breuillet - Bruyères-le-Châtel,47925,Breuillet - Bruyères-le-Châtel,A01840,C01727,RER C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,640402.1894,6831115.3789
"48.59281218940513, 2.4615501808974876","{""coordinates"": [2.461550180897488, 48.59281218940513], ""type"": ""Point""}",207,Villabé,,,60124,Villabé,47904,Villabé,A01842,C01728,RER D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,660292.2364,6832647.1609
"48.573807792623285, 2.479469169601777","{""coordinates"": [2.479469169601777, 48.573807792623285], ""type"": ""Point""}",209,Le Plessis-Chenet,,,60006,Le Plessis Chenet,45820,Le Plessis Chenet,A01842,C01728,RER D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,661599.7184,6830525.6467
"48.697505669868114, 2.181054439041218","{""coordinates"": [2.181054439041218, 48.697505669868114], ""type"": ""Point""}",218,Orsay-Ville,,,62892,Orsay Ville,43086,Orsay Ville,A01857,C01743,RER B,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,639728.5187,6844463.5866
"48.82657842713354, 1.7032184254768585","{""coordinates"": [1.703218425476859, 48.82657842713354], ""type"": ""Point""}",105,Orgerus-Béhoust,,,64175,Orgerus - Béhoust,47921,Orgerus - Béhoust,A01847,C01736,TRAIN N,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,604799.7395,6859283.8276
"48.997392000884396, 1.6301676272747532","{""coordinates"": [1.630167627274753, 48.997392000884396], ""type"": ""Point""}",111,Rosny-sur-Seine,,,66157,Rosny-sur-Seine,479059,Rosny-sur-Seine,A02174,C01748,TER,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,599766.9049,6878366.1045
"48.97098803345075, 2.263830527175665","{""coordinates"": [2.263830527175665, 48.97098803345075], ""type"": ""Point""}",222,Sannois,,,65441,Sannois,43189,Sannois,A01852,C01739,TRAIN J,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,646103.8607,6874811.5712
"49.06115389989251, 2.1315382716316975","{""coordinates"": [2.131538271631698, 49.06115389989251], ""type"": ""Point""}",233,Pont-Petit,,,66952,Pont Petit,47595,Pont Petit,A01849,C01737,TRAIN H,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,636529.1789,6884936.8507
"49.024960792980195, 2.22232269268405","{""coordinates"": [2.22232269268405, 49.024960792980195], ""type"": ""Point""}",238,Taverny,,,66557,Taverny,43206,Taverny,A01849,C01737,TRAIN H,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,643124.2154,6880842.6953
"48.18093685483376, 2.736249842909681","{""coordinates"": [2.736249842909681, 48.18093685483376], ""type"": ""Point""}",71,Souppes-Château-Landon,,,61094,Souppes - Château-Landon,47118,Souppes - Château-Landon,A01845,C01731,TRAIN R,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,680396.8204,6786763.7009
"48.77163431277776, 2.146972741512856","{""coordinates"": [2.146972741512856, 48.77163431277776], ""type"": ""Point""}",76,Petit-Jouy-les-Loges,,,63594,Petit Jouy Les Loges,57674,Petit Jouy Les Loges,A01840,C01727,RER C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,637309.3571,6852731.511
"48.90955319881107, 1.856855516922891","{""coordinates"": [1.856855516922891, 48.90955319881107], ""type"": ""Point""}",93,Maule,,,64674,Maule,46886,Maule,A01847,C01736,TRAIN N,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,616211.3827,6868335.0788
"48.561947849088995, 3.0120121424808306","{""coordinates"": [3.012012142480831, 48.561947849088995], ""type"": ""Point""}",40,Nangis,,,62168,Nangis,47158,Nangis,A01844,C01730,TRAIN P,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,700886.3594,6829080.7027
"48.628375550788355, 2.56958354823646","{""coordinates"": [2.56958354823646, 48.628375550788355], ""type"": ""Point""}",44,Lieusaint-Moissy,,,62412,Lieusaint - Moissy,47669,Lieusaint - Moissy,A01842,C01728,RER D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,668280.5752,6836551.8559
"48.53877525837781, 2.6255221509832354","{""coordinates"": [2.625522150983235, 48.53877525837781], ""type"": ""Point""}",52,Le Mée,,,62003,Le Mée,45784,Le Mée,A01842,C01728,RER D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,672355.6837,6826570.1824
"48.39430843781915, 2.7640281874369697","{""coordinates"": [2.76402818743697, 48.39430843781915], ""type"": ""Point""}",60,Thomery,,,61480,Thomery,47961,Gare de Thomery,A01845,C01731,TRAIN R,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,682532.3037,6810471.9919
"48.38677098560505, 2.842037390168654","{""coordinates"": [2.842037390168654, 48.38677098560505], ""type"": ""Point""}",65,Vernou-sur-Seine,,,61450,Vernou-sur-Seine,43218,Vernou-sur-Seine,A01845,C01731,TRAIN R,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,688305.2106,6809619.785
"48.712628984728724, 2.403633102210894","{""coordinates"": [2.403633102210894, 48.712628984728724], ""type"": ""Point""}",150,Athis-Mons,,,63134,Athis-Mons,46395,Athis-Mons,A01840,C01727,RER C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,656121.8461,6845998.1465
"48.66948372517225, 2.332622929198995","{""coordinates"": [2.332622929198995, 48.66948372517225], ""type"": ""Point""}",158,Épinay-sur-Orge,,,60915,Épinay-sur-Orge,43076,Épinay-sur-Orge,A01840,C01727,RER C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,650856.7941,6841243.2827
"48.70223938685958, 2.2945577464836653","{""coordinates"": [2.294557746483665, 48.70223938685958], ""type"": ""Point""}",164,Longjumeau,,,62977,Longjumeau,47059,Longjumeau,A01840,C01727,RER C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,648086.4202,6844909.2264
"48.71694628935678, 2.245672515902155","{""coordinates"": [2.245672515902155, 48.71694628935678], ""type"": ""Point""}",172,Palaiseau,,,63175,Palaiseau,47009,Palaiseau,A01857,C01743,RER B,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,644504.6762,6846577.5281
"48.7054039238503, 2.1927348848067565","{""coordinates"": [2.192734884806756, 48.7054039238503], ""type"": ""Point""}",175,Le Guichet,,,63025,Le Guichet,43232,Le Guichet,A01857,C01743,RER B,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,640597.1051,6845332.8158
"48.70812051421181, 2.4138711476233348","{""coordinates"": [2.413871147623335, 48.70812051421181], ""type"": ""Point""}",176,Vigneux-sur-Seine,,,63071,Vigneux-sur-Seine,45735,Vigneux-sur-Seine,A01842,C01728,RER D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,656871.3835,6845491.2649
"48.701217718501375, 2.09797586115348","{""coordinates"": [2.09797586115348, 48.701217718501375], ""type"": ""Point""}",180,Courcelle-sur-Yvette,,,62951,Courcelle sur Yvette,47052,Courcelle sur Yvette,A01857,C01743,RER B,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,633619.1989,6844942.8938
"48.80698507160532, 2.510307235745713","{""coordinates"": [2.510307235745713, 48.80698507160532], ""type"": ""Point""}",347,Champigny,,,73042,Champigny,58270,Champigny,A01856,C01742,RER A,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,664035.4267,6856434.9978
"48.883734280042844, 2.525434250765842","{""coordinates"": [2.525434250765842, 48.883734280042844], ""type"": ""Point""}",366,Gagny,,,73278,Gagny,43044,Gagny,A01843,C01729,RER E,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,665197.678,6864962.104
"48.813989050175465, 2.3916869716730287","{""coordinates"": [2.391686971673029, 48.813989050175465], ""type"": ""Point""}",367,Ivry-sur-Seine,,,424396,Ivry-sur-Seine,46366,Ivry-sur-Seine,A01840,C01727,RER C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,655329.7373,6857274.3209
"48.76378680592539, 2.4113867263269744","{""coordinates"": [2.411386726326974, 48.76378680592539], ""type"": ""Point""}",370,Choisy-le-Roi,,,69852,Choisy-le-Roi,43110,Choisy-le-Roi,A01840,C01727,RER C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,656734.7135,6851681.6089
"48.856070836610584, 2.2166014426812324","{""coordinates"": [2.216601442681232, 48.856070836610584], ""type"": ""Point""}",377,Le Val d'Or,,,422067,Le Val d'Or,422065,Le Val d'Or,A02176,C01740,TRAIN L,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,642519.4751,6862066.5873
"48.92391862562617, 2.259345703052149","{""coordinates"": [2.259345703052149, 48.92391862562617], ""type"": ""Point""}",396,Colombes,,,72244,Colombes,43113,Colombes,A01852,C01739,TRAIN J,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,645726.4329,6869580.5532
"48.9136368629622, 2.257326014222186","{""coordinates"": [2.257326014222186, 48.9136368629622], ""type"": ""Point""}",398,Les Vallées,,,72177,Les Vallées,47969,Les Vallées,A02176,C01740,TRAIN L,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,645567.6853,6868438.6484
"48.962709514159314, 2.512644626437091","{""coordinates"": [2.512644626437091, 48.962709514159314], ""type"": ""Point""}",407,Villepinte,,,73547,Villepinte,58793,Villepinte,A01857,C01743,RER B,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,664313.9647,6873749.8357
"48.936280183813075, 2.534714973385594","{""coordinates"": [2.534714973385594, 48.936280183813075], ""type"": ""Point""}",410,Sevran-Livry,,,73439,Sevran - Livry,43194,Sevran - Livry,A01857,C01743,RER B,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,665912.703,6870801.0785
"48.877157837869056, 2.552881649788552","{""coordinates"": [2.552881649788552, 48.877157837869056], ""type"": ""Point""}",417,Le Chénay-Gagny,,,73266,Le Chénay Gagny,43127,Le Chénay Gagny,A01843,C01729,RER E,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,667206.3725,6864219.0849
"48.82315185579898, 2.579837253904431","{""coordinates"": [2.579837253904431, 48.82315185579898], ""type"": ""Point""}",419,Les Yvris-Noisy-le-Grand,,,73096,Les Yvris Noisy-le-Grand,58288,Les Yvris Noisy-le-Grand,A01843,C01729,RER E,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,669151.4423,6858203.1512
"48.92087280252312, 2.3138353824695757","{""coordinates"": [2.313835382469576, 48.92087280252312], ""type"": ""Point""}",429,Les Grésillons,,,72225,Les Grésillons,43230,Les Grésillons,A01840,C01727,RER C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,649716.2727,6869205.7904
"48.91756717205346, 2.350389537934668","{""coordinates"": [2.350389537934668, 48.91756717205346], ""type"": ""Point""}",451,Stade de France-Saint-Denis,,,72206,Stade de France Saint-Denis,43204,Stade de France Saint-Denis,A01842,C01728,RER D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,652391.9594,6868815.5544
"49.032972045837816, 2.3368296898368266","{""coordinates"": [2.336829689836827, 49.032972045837816], ""type"": ""Point""}",254,Domont,,,66654,Domont,43120,Domont,A01849,C01737,TRAIN H,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,651506.0056,6881657.2116
"48.996006826862526, 2.3686845628291104","{""coordinates"": [2.36868456282911, 48.996006826862526], ""type"": ""Point""}",261,Sarcelles-Saint-Brice,,,66079,Sarcelles - Saint-Brice,43190,Sarcelles - Saint-Brice,A01849,C01737,TRAIN H,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,653802.459,6877527.3006
"49.07927205224162, 2.350513634910352","{""coordinates"": [2.350513634910352, 49.07927205224162], ""type"": ""Point""}",263,Villaines,,,67072,Villaines,47522,Villaines,A01849,C01737,TRAIN H,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,652548.9681,6886798.008
"49.114061949709885, 2.2879153435383555","{""coordinates"": [2.287915343538355, 49.114061949709885], ""type"": ""Point""}",268,Presles-Courcelles,,,67169,Presles - Courcelles,47946,Presles - Courcelles,A01849,C01737,TRAIN H,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,648010.5913,6890706.6158
"49.1147839700508, 2.2100198692784936","{""coordinates"": [2.210019869278494, 49.1147839700508], ""type"": ""Point""}",273,L'Isle-Adam-Parmain,,,67172,L'Isle-Adam - Parmain,47589,L'Isle-Adam - Parmain,A01849,C01737,TRAIN H,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,642324.4147,6890841.0083
"48.81838763954242, 2.292061817265716","{""coordinates"": [2.292061817265716, 48.81838763954242], ""type"": ""Point""}",286,Vanves-Malakoff,,,70584,Vanves - Malakoff,43214,Vanves - Malakoff,A01847,C01736,TRAIN N,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,648018.5284,6857824.3592
"48.82121703693233, 2.2148597913518007","{""coordinates"": [2.214859791351801, 48.82121703693233], ""type"": ""Point""}",290,Sèvres Rive Gauche,,,463754,Sèvres Rive Gauche,43195,Sèvres Rive Gauche,A01847,C01736,TRAIN N,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,1,0,642353.1543,6858192.5418
"48.84543414954589, 2.339762849560475","{""coordinates"": [2.339762849560475, 48.84543414954589], ""type"": ""Point""}",296,Luxembourg,,,71161,Luxembourg,43833,Luxembourg,A01857,C01743,RER B,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,651546.1125,6860801.2806
"48.80749262302949, 2.2408830666388035","{""coordinates"": [2.240883066638804, 48.80749262302949], ""type"": ""Point""}",319,Meudon-Val-Fleury,,,70412,Meudon Val Fleury,43163,Meudon Val Fleury,A01840,C01727,RER C,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,644249.1142,6856647.9
"48.87215749394265, 2.329927170608275","{""coordinates"": [2.329927170608275, 48.87215749394265], ""type"": ""Point""}",336,Auber,,,478926,Auber,45873,Auber,A01856,C01742,RER A,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,650849.5187,6863778.7626
"48.768352082722146, 1.5136372448870377","{""coordinates"": [1.513637244887038, 48.768352082722146], ""type"": ""Point""}",497,Marchezais - Broué,,,411496,Marchezais - Broué,411495,Marchezais - Broué,A01847,C01736,TRAIN N,TRAIN,1,0,0,0,0,0,0,0,0,0,SNCF,0,0,590761.7489,6853056.1086
"49.23101805923178, 2.887366704975861","{""coordinates"": [2.887366704975861, 49.23101805923178], ""type"": ""Point""}",511,Crépy-en-Valois,,,411397,Crépy-en-Valois,411396,Crépy-en-Valois,A02175,C01738,TRAIN K,TRAIN,1,0,0,0,0,1,0,0,0,0,SNCF,0,0,691795.0734,6903486.8914
"48.848237109475654, 2.3958235888261252","{""coordinates"": [2.395823588826125, 48.848237109475654], ""type"": ""Point""}",339,Nation,,,71673,Nation,473875,Nation,A01856 / A01534 / A01535 / A01539 / A01542,C01742 / C01371 / C01372 / C01376 / C01379,RER A / METRO 1 / METRO 2 / METRO 6 / METRO 9,RER / METRO,0,1,1,0,0,0,0,1,0,0,RATP,1,0,655662.633,6861080.0037
"48.88336234091804, 2.2337816806487703","{""coordinates"": [2.23378168064877, 48.88336234091804], ""type"": ""Point""}",379,Puteaux,,,71422,Puteaux,43184,Puteaux,A02176 / A01855 / A01192,C01740 / C01741 / C01390,TRAIN L / TRAIN U / TRAM 2,TRAIN / TRAMWAY,1,0,0,1,0,0,0,0,0,0,RATP/SNCF,1,0,643809.4527,6865088.7904
"48.93326540519439, 2.0410722896759257","{""coordinates"": [2.041072289675926, 48.93326540519439], ""type"": ""Point""}",136,Poissy,,,64883,Poissy,47874,Poissy,A01852 / A01856,C01739 / C01742,TRAIN J / RER A,TRAIN / RER,1,1,0,0,0,0,1,0,0,0,SNCF,1,1,629745.1416,6870791.9926
"48.843509238513676, 2.6166786246946017","{""coordinates"": [2.616678624694602, 48.843509238513676], ""type"": ""Point""}",5,Noisiel,,,68153,Noisiel,44199,Noisiel,A01856,C01742,RER A,RER,0,1,0,0,0,0,0,0,0,0,RATP,1,0,671867.3203,6860452.9548
"48.62333224010547, 2.4514090888093656","{""coordinates"": [2.451409088809366, 48.62333224010547], ""type"": ""Point""}",204,Le Bras-de-Fer,Évry Génopôle,,60422,Le Bras de Fer,45850,Le Bras de Fer,A01842,C01728,RER D,RER,0,1,0,0,0,0,0,0,0,0,SNCF,1,0,659567.9699,6836045.1779
